"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Incline Bench Press (Smith Machine)";"1";"15.0";"12";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Incline Bench Press (Smith Machine)";"2";"20.0";"10";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Incline Bench Press (Smith Machine)";"3";"20.0";"6";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Decline Bench Press (Smith Machine)";"1";"15.0";"12";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Decline Bench Press (Smith Machine)";"2";"20.0";"8";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Decline Bench Press (Smith Machine)";"3";"20.0";"8";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Chest Dip (Assisted)";"1";"50.0";"12";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Chest Dip (Assisted)";"2";"40.0";"10";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Chest Dip (Assisted)";"3";"35.0";"8";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Rope Tricep Pushdown";"1";"10.0";"12";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Rope Tricep Pushdown";"2";"15.0";"10";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Rope Tricep Pushdown";"3";"15.0";"10";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Triceps Extension";"1";"5.0";"12";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Triceps Extension";"2";"5.0";"10";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Triceps Extension";"3";"5.0";"10";"";"";"";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Cycling (Indoor)";"1";"";"";"";"0.0";"1200.0";"";""
"72";"2022-08-08 18:20:26";"HP Chest Tricep";"6044";"Walking";"1";"";"";"";"0.0";"600.0";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Bent Over Row (Barbell)";"1";"10.0";"12";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Bent Over Row (Barbell)";"2";"10.0";"10";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Bent Over Row (Barbell)";"3";"10.0";"10";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Lat Pulldown (Cable)";"1";"45.0";"12";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Lat Pulldown (Cable)";"2";"50.0";"10";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Lat Pulldown (Cable)";"3";"55.0";"8";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Chin Up (Assisted)";"1";"35.0";"12";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Chin Up (Assisted)";"2";"35.0";"10";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Chin Up (Assisted)";"3";"28.0";"10";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Bent Over One Arm Row (Dumbbell)";"1";"18.0";"12";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Bent Over One Arm Row (Dumbbell)";"2";"20.0";"12";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Bent Over One Arm Row (Dumbbell)";"3";"20.0";"12";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Rope Face Pull";"1";"17.5";"12";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Rope Face Pull";"2";"17.5";"12";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Rope Face Pull";"3";"20.0";"12";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Preacher Curl (Dumbbell)";"1";"8.0";"12";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Preacher Curl (Dumbbell)";"2";"10.0";"12";"";"";"";"";""
"73";"2022-08-09 17:04:42";"Solinca Back Bicep";"4090";"Preacher Curl (Dumbbell)";"3";"12.0";"6";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Walking";"1";"";"";"";"0.0";"300.0";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Leg Press";"1";"60.0";"12";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Leg Press";"2";"70.0";"12";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Leg Press";"3";"80.0";"10";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Leg Extension (Machine)";"1";"35.0";"12";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Leg Extension (Machine)";"2";"40.0";"10";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Leg Extension (Machine)";"3";"45.0";"10";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Seated Leg Curl (Machine)";"1";"42.5";"12";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Seated Leg Curl (Machine)";"2";"42.5";"10";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Seated Leg Curl (Machine)";"3";"45.0";"10";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Hip Abductor (Machine)";"1";"50.0";"12";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Hip Abductor (Machine)";"2";"60.0";"10";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Hip Abductor (Machine)";"3";"60.0";"10";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Calf Press on Seated Leg Press";"1";"80.0";"15";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Calf Press on Seated Leg Press";"2";"100.0";"15";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Calf Press on Seated Leg Press";"3";"110.0";"15";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Lateral Raise (Dumbbell)";"1";"4.0";"15";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Lateral Raise (Dumbbell)";"2";"6.0";"15";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Lateral Raise (Dumbbell)";"3";"6.0";"15";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Lateral Raise (Dumbbell)";"4";"8.0";"10";"";"";"";"";""
"74";"2022-08-10 18:17:04";"Legs";"7990";"Swimming";"1";"";"";"";"0.0";"1800.0";"";""
"75";"2022-08-11 12:19:25";"HP Back Bicep";"3100";"Pull Up (Assisted)";"1";"40.0";"12";"";"";"";"";""
"75";"2022-08-11 12:19:25";"HP Back Bicep";"3100";"Pull Up (Assisted)";"2";"30.0";"12";"";"";"";"";""
"75";"2022-08-11 12:19:25";"HP Back Bicep";"3100";"Pull Up (Assisted)";"3";"25.0";"10";"";"";"";"";""
"75";"2022-08-11 12:19:25";"HP Back Bicep";"3100";"Preacher Curl (Barbell)";"1";"7.5";"12";"";"";"";"";""
