Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2022-05-23 18:22:08;"Gym All-around";"Pec Deck (Machine)";4;37.5;kg;9;;;;0;;;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Pullover (Machine)";1;57.5;kg;12;;;;0;"";;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Pullover (Machine)";2;57.5;kg;12;;;;0;;;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Pullover (Machine)";3;57.5;kg;12;;;;0;;;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Pullover (Machine)";4;57.5;kg;9;;;;0;;;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Shoulder Press (Machine)";1;27.5;kg;12;;;;0;"";;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Shoulder Press (Machine)";2;27.5;kg;10;;;;0;;;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Shoulder Press (Machine)";3;27.5;kg;10;;;;0;;;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Triceps Pushdown (Cable - Straight Bar)";1;10;kg;12;;;;0;"";;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Triceps Pushdown (Cable - Straight Bar)";2;10;kg;10;;;;0;;;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Triceps Pushdown (Cable - Straight Bar)";3;7.5;kg;10;;;;0;;;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Triceps Pushdown (Cable - Straight Bar)";4;7.5;kg;12;;;;0;;;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Bicep Curl (Dumbbell)";1;10;kg;20;;;;0;"";;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Bicep Curl (Dumbbell)";2;10;kg;20;;;;0;;;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Bicep Curl (Dumbbell)";3;8;kg;20;;;;0;;;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Cable Crossover";1;12.5;kg;8;;;;0;"";;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Cable Crossover";2;10;kg;12;;;;0;;;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Cable Crossover";3;10;kg;12;;;;0;;;2h 3m
2022-05-23 18:22:08;"Gym All-around";"Swimming";1;;;;;;km;1800;"";;2h 3m
2022-05-25 18:36:38;"Legs";"Cycling";1;;;;;;km;600;"";"";1h 51m
2022-05-25 18:36:38;"Legs";"Leg Press";1;50;kg;12;;;;0;"";;1h 51m
2022-05-25 18:36:38;"Legs";"Leg Press";2;50;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Leg Press";3;60;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Leg Press";4;60;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Seated Leg Curl (Machine)";1;35;kg;12;;;;0;"";;1h 51m
2022-05-25 18:36:38;"Legs";"Seated Leg Curl (Machine)";2;35;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Seated Leg Curl (Machine)";3;40;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Seated Leg Curl (Machine)";4;40;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Leg Extension (Machine)";1;30;kg;12;;;;0;"";;1h 51m
2022-05-25 18:36:38;"Legs";"Leg Extension (Machine)";2;30;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Leg Extension (Machine)";3;35;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Leg Extension (Machine)";4;35;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Calf Press on Seated Leg Press";1;50;kg;12;;;;0;"";;1h 51m
2022-05-25 18:36:38;"Legs";"Calf Press on Seated Leg Press";2;60;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Calf Press on Seated Leg Press";3;60;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Calf Press on Seated Leg Press";4;70;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Hip Adductor (Machine)";1;40;kg;12;;;;0;"";;1h 51m
2022-05-25 18:36:38;"Legs";"Hip Adductor (Machine)";2;40;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Hip Adductor (Machine)";3;45;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Hip Adductor (Machine)";4;45;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Hip Abductor (Machine)";1;40;kg;12;;;;0;"";;1h 51m
2022-05-25 18:36:38;"Legs";"Hip Abductor (Machine)";2;40;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Hip Abductor (Machine)";3;45;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Hip Abductor (Machine)";4;45;kg;12;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Bicep Curl (Dumbbell)";1;10;kg;20;;;;0;"";;1h 51m
2022-05-25 18:36:38;"Legs";"Bicep Curl (Dumbbell)";2;10;kg;20;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Bicep Curl (Dumbbell)";3;10;kg;20;;;;0;;;1h 51m
2022-05-25 18:36:38;"Legs";"Swimming";1;;;;;;km;1800;"";;1h 51m
2022-05-26 18:19:17;"Gym All-around";"Chest Press (Machine)";1;30;kg;12;;;;0;"";"All-around workout to be done in the gym";42m
2022-05-26 18:19:17;"Gym All-around";"Chest Press (Machine)";2;35;kg;10;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Chest Press (Machine)";3;35;kg;10;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Pec Deck (Machine)";1;35;kg;12;;;;0;"";;42m
2022-05-26 18:19:17;"Gym All-around";"Pec Deck (Machine)";2;37.5;kg;12;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Pec Deck (Machine)";3;37.5;kg;12;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Pec Deck (Machine)";4;37.5;kg;12;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Cable Crossover";1;10;kg;12;;;;0;"";;42m
2022-05-26 18:19:17;"Gym All-around";"Cable Crossover";2;12.5;kg;12;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Cable Crossover";3;12.5;kg;10;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Shoulder Press (Machine)";1;27.5;kg;12;;;;0;"";;42m
2022-05-26 18:19:17;"Gym All-around";"Shoulder Press (Machine)";2;27.5;kg;12;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Shoulder Press (Machine)";3;27.5;kg;8;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Triceps Pushdown (Cable - Straight Bar)";1;10;kg;12;;;;0;"";;42m
2022-05-26 18:19:17;"Gym All-around";"Triceps Pushdown (Cable - Straight Bar)";2;7.5;kg;12;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Triceps Pushdown (Cable - Straight Bar)";3;7.5;kg;12;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Triceps Pushdown (Cable - Straight Bar)";4;7.5;kg;12;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Bicep Curl (Dumbbell)";1;10;kg;20;;;;0;"";;42m
2022-05-26 18:19:17;"Gym All-around";"Bicep Curl (Dumbbell)";2;10;kg;20;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Bicep Curl (Dumbbell)";3;10;kg;20;;;;0;;;42m
2022-05-26 18:19:17;"Gym All-around";"Swimming";1;;;;;;km;1800;"";;42m
2022-05-30 18:39:37;"Evening Workout";"Cycling (Indoor)";1;;;;;;km;600;"";"Chest Tricep";1h 11m
2022-05-30 18:39:37;"Evening Workout";"Incline Chest Press (Machine)";1;20;kg;12;;;;0;"";;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Incline Chest Press (Machine)";2;20;kg;10;;;;0;;;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Incline Chest Press (Machine)";3;20;kg;8;;;;0;;;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Bench Press (Barbell)";1;17.5;kg;12;;;;0;"";;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Bench Press (Barbell)";2;17.5;kg;8;;;;0;;;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Bench Press (Barbell)";3;17.5;kg;7;;;;0;;;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Triceps Pushdown (Cable - Straight Bar)";1;7.5;kg;12;;;;0;"";;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Triceps Pushdown (Cable - Straight Bar)";2;10;kg;12;;;;0;;;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Triceps Pushdown (Cable - Straight Bar)";3;10;kg;12;;;;0;;;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Chest Fly (Band)";1;12.5;kg;12;;;;0;"";;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Chest Fly (Band)";2;15;kg;12;;;;0;;;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Chest Fly (Band)";3;12.5;kg;12;;;;0;;;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Skullcrusher (Barbell)";1;5;kg;12;;;;0;"";;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Skullcrusher (Barbell)";2;5;kg;12;;;;0;;;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Skullcrusher (Barbell)";3;7.5;kg;12;;;;0;;;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Triceps Extension";1;5;kg;12;;;;0;"";;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Triceps Extension";2;2.5;kg;12;;;;0;;;1h 11m
2022-05-30 18:39:37;"Evening Workout";"Triceps Extension";3;5;kg;12;;;;0;;;1h 11m
2022-06-01 18:15:07;"Legs";"Cycling";1;;;;;;km;600;"";"";1h 48m
2022-06-01 18:15:07;"Legs";"Leg Press";1;60;kg;12;;;;0;"";;1h 48m
2022-06-01 18:15:07;"Legs";"Leg Press";2;60;kg;12;;;;0;;;1h 48m
2022-06-01 18:15:07;"Legs";"Leg Press";3;70;kg;12;;;;0;;;1h 48m
2022-06-01 18:15:07;"Legs";"Seated Leg Curl (Machine)";1;40;kg;12;;;;0;"";;1h 48m
2022-06-01 18:15:07;"Legs";"Seated Leg Curl (Machine)";2;45;kg;12;;;;0;;;1h 48m
2022-06-01 18:15:07;"Legs";"Seated Leg Curl (Machine)";3;45;kg;12;;;;0;;;1h 48m
2022-06-01 18:15:07;"Legs";"Leg Extension (Machine)";1;35;kg;12;;;;0;"";;1h 48m
2022-06-01 18:15:07;"Legs";"Leg Extension (Machine)";2;35;kg;12;;;;0;;;1h 48m
2022-06-01 18:15:07;"Legs";"Leg Extension (Machine)";3;40;kg;12;;;;0;;;1h 48m
2022-06-01 18:15:07;"Legs";"Calf Press on Seated Leg Press";1;70;kg;12;;;;0;"";;1h 48m
2022-06-01 18:15:07;"Legs";"Calf Press on Seated Leg Press";2;70;kg;12;;;;0;;;1h 48m
2022-06-01 18:15:07;"Legs";"Calf Press on Seated Leg Press";3;80;kg;12;;;;0;;;1h 48m
2022-06-01 18:15:07;"Legs";"Hip Abductor (Machine)";1;45;kg;12;;;;0;"";;1h 48m
2022-06-01 18:15:07;"Legs";"Hip Abductor (Machine)";2;50;kg;12;;;;0;;;1h 48m
2022-06-01 18:15:07;"Legs";"Hip Abductor (Machine)";3;50;kg;12;;;;0;;;1h 48m
2022-06-01 18:15:07;"Legs";"Hip Adductor (Machine)";1;45;kg;12;;;;0;"";;1h 48m
2022-06-01 18:15:07;"Legs";"Hip Adductor (Machine)";2;45;kg;12;;;;0;;;1h 48m
2022-06-01 18:15:07;"Legs";"Hip Adductor (Machine)";3;50;kg;12;;;;0;;;1h 48m
2022-06-01 18:15:07;"Legs";"Swimming";1;;;;;;km;2400;"";;1h 48m
2022-06-02 18:27:22;"Back Bicep";"Cycling (Indoor)";1;;;;;;km;600;"";"";1h 6m
2022-06-02 18:27:22;"Back Bicep";"Bicep Curl (Barbell)";1;5;kg;12;;;;0;"";;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Bicep Curl (Barbell)";2;5;kg;12;;;;0;;;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Bicep Curl (Barbell)";3;7.5;kg;12;;;;0;;;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Vertical Traction";1;57.5;kg;12;;;;0;"";;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Vertical Traction";2;60;kg;12;;;;0;;;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Vertical Traction";3;60;kg;12;;;;0;;;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Upper back";1;35;kg;12;;;;0;"";;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Upper back";2;30;kg;12;;;;0;;;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Upper back";3;35;kg;12;;;;0;;;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Seated Row (Machine)";1;50;kg;12;;;;0;"";;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Seated Row (Machine)";2;50;kg;12;;;;0;;;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Seated Row (Machine)";3;55;kg;12;;;;0;;;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Back Extension (Machine)";1;25;kg;12;;;;0;"";;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Back Extension (Machine)";2;25;kg;12;;;;0;;;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Back Extension (Machine)";3;25;kg;12;;;;0;;;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Hammer Curl (Dumbbell)";1;10;kg;20;;;;0;"";;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Hammer Curl (Dumbbell)";2;10;kg;20;;;;0;;;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Hammer Curl (Dumbbell)";3;10;kg;20;;;;0;;;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Bicep Curl (Dumbbell)";1;8;kg;24;;;;0;"";;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Bicep Curl (Dumbbell)";2;8;kg;20;;;;0;;;1h 6m
2022-06-02 18:27:22;"Back Bicep";"Swimming";1;;;;;;km;1800;"";;1h 6m
2022-06-06 18:11:32;"Chest Tricep";"Cycling (Indoor)";1;;;;;;km;600;"";"";1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Bench Press (Barbell)";1;20;kg;12;;;;0;"";;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Bench Press (Barbell)";2;20;kg;8;;;;0;;;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Bench Press (Barbell)";3;20;kg;8;;;;0;;;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Incline Chest Press (Machine)";1;20;kg;12;;;;0;"";;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Incline Chest Press (Machine)";2;20;kg;8;;;;0;;;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Incline Chest Press (Machine)";3;20;kg;6;;;;0;;;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Triceps Pushdown (Cable - Straight Bar)";1;10;kg;12;;;;0;"";;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Triceps Pushdown (Cable - Straight Bar)";2;10;kg;12;;;;0;;;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Triceps Pushdown (Cable - Straight Bar)";3;10;kg;12;;;;0;;;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Chest Fly (Band)";1;5;kg;12;;;;0;"";;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Chest Fly (Band)";2;6.25;kg;12;;;;0;;;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Chest Fly (Band)";3;6.25;kg;12;;;;0;;;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Skullcrusher (Barbell)";1;5;kg;12;;;;0;"";;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Skullcrusher (Barbell)";2;7.5;kg;12;;;;0;;;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Skullcrusher (Barbell)";3;7.5;kg;12;;;;0;;;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Triceps Extension";1;2.5;kg;12;;;;0;"";;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Triceps Extension";2;5;kg;12;;;;0;;;1h 4m
2022-06-06 18:11:32;"Chest Tricep";"Triceps Extension";3;5;kg;12;;;;0;;;1h 4m
2022-06-09 17:53:02;"Back Bicep";"Cycling (Indoor)";1;;;;;;km;600;"";"";2h 55m
2022-06-09 17:53:02;"Back Bicep";"Preacher Curl (Barbell)";1;7.5;kg;12;;;;0;"";;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Preacher Curl (Barbell)";2;7.5;kg;12;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Preacher Curl (Barbell)";3;8.75;kg;8;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Lat Pulldown (Cable)";1;40;kg;12;;;;0;"";;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Lat Pulldown (Cable)";2;40;kg;12;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Lat Pulldown (Cable)";3;45;kg;6;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Upper back";1;30;kg;12;;;;0;"";;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Upper back";2;30;kg;12;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Upper back";3;35;kg;12;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Seated Row (Machine)";1;50;kg;12;;;;0;"";;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Seated Row (Machine)";2;55;kg;12;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Seated Row (Machine)";3;55;kg;8;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Back Extension (Machine)";1;25;kg;12;;;;0;"";;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Back Extension (Machine)";2;25;kg;12;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Back Extension (Machine)";3;30;kg;12;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Hammer Curl (Dumbbell)";1;10;kg;20;;;;0;"";;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Hammer Curl (Dumbbell)";2;10;kg;20;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Hammer Curl (Dumbbell)";3;10;kg;18;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Bicep Curl (Dumbbell)";1;10;kg;18;;;;0;"";;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Bicep Curl (Dumbbell)";2;10;kg;18;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Bicep Curl (Dumbbell)";3;10;kg;18;;;;0;;;2h 55m
2022-06-09 17:53:02;"Back Bicep";"Swimming";1;;;;;;km;1800;"";;2h 55m
2022-06-11 13:25:24;"Midday Workout";"Bicep Curl (Barbell)";1;17.5;kg;12;;;;0;"";"Solinca";44m
2022-06-11 13:25:24;"Midday Workout";"Bicep Curl (Barbell)";2;17.5;kg;10;;;;0;;;44m
2022-06-11 13:25:24;"Midday Workout";"Bicep Curl (Barbell)";3;20;kg;10;;;;0;;;44m
2022-06-11 13:25:24;"Midday Workout";"Bicep Curl (Dumbbell)";1;10;kg;16;;;;0;"";;44m
2022-06-11 13:25:24;"Midday Workout";"Bicep Curl (Dumbbell)";2;10;kg;16;;;;0;;;44m
2022-06-11 13:25:24;"Midday Workout";"Bicep Curl (Dumbbell)";3;12;kg;12;;;;0;;;44m
2022-06-11 13:25:24;"Midday Workout";"Preacher Curl (Dumbbell)";1;10;kg;12;;;;0;"";;44m
2022-06-11 13:25:24;"Midday Workout";"Preacher Curl (Dumbbell)";2;10;kg;8;;;;0;;;44m
2022-06-11 13:25:24;"Midday Workout";"Preacher Curl (Dumbbell)";3;10;kg;8;;;;0;;;44m
2022-06-11 13:25:24;"Midday Workout";"Triceps Pushdown (Cable - Straight Bar)";1;10;kg;12;;;;0;"";;44m
2022-06-11 13:25:24;"Midday Workout";"Triceps Pushdown (Cable - Straight Bar)";2;15;kg;12;;;;0;;;44m
2022-06-11 13:25:24;"Midday Workout";"Triceps Pushdown (Cable - Straight Bar)";3;25;kg;10;;;;0;;;44m
2022-06-11 13:25:24;"Midday Workout";"Triceps Extension (Dumbbell)";1;5;kg;12;;;;0;"";;44m
2022-06-11 13:25:24;"Midday Workout";"Triceps Extension (Dumbbell)";2;7.5;kg;10;;;;0;;;44m
2022-06-11 13:25:24;"Midday Workout";"Triceps Extension (Dumbbell)";3;8;kg;8;;;;0;;;44m
2022-06-11 14:23:07;"Afternoon Workout";"Swimming";1;;;;;;km;3600;"";"";14s
2022-06-20 18:26:52;"Cardio";"Cycling (Indoor)";1;;;;;;km;2700;"";"";1h 58m
2022-06-20 18:26:52;"Cardio";"Crunch";1;;;12;;;;0;"";;1h 58m
2022-06-20 18:26:52;"Cardio";"Crunch";2;;;12;;;;0;;;1h 58m
2022-06-20 18:26:52;"Cardio";"Crunch";3;;;12;;;;0;;;1h 58m
2022-06-20 18:26:52;"Cardio";"Plank";1;;;;;;km;40;"";;1h 58m
2022-06-20 18:26:52;"Cardio";"Plank";2;;;;;;km;40;;;1h 58m
2022-06-20 18:26:52;"Cardio";"Plank";3;;;;;;km;40;;;1h 58m
2022-06-20 18:26:52;"Cardio";"Jumping Jack";1;;;30;;;;0;"";;1h 58m
2022-06-20 18:26:52;"Cardio";"Jumping Jack";2;;;30;;;;0;;;1h 58m
2022-06-20 18:26:52;"Cardio";"Jumping Jack";3;;;40;;;;0;;;1h 58m
2022-06-20 18:26:52;"Cardio";"Swimming";1;;;;;;km;1800;"";;1h 58m
2022-06-22 09:06:39;"Solinca Back Bicep";"Lat Pulldown (Cable)";1;35;kg;12;;;;0;"";"";23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Lat Pulldown (Cable)";2;40;kg;12;;;;0;;;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Lat Pulldown (Cable)";3;45;kg;12;;;;0;;;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Bent Over One Arm Row (Dumbbell)";1;20;kg;10;;;;0;"";;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Bent Over One Arm Row (Dumbbell)";2;20;kg;10;;;;0;;;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Bent Over One Arm Row (Dumbbell)";3;20;kg;10;;;;0;;;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Seated Row (Cable)";1;25;kg;12;;;;0;"";;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Seated Row (Cable)";2;30;kg;12;;;;0;;;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Seated Row (Cable)";3;40;kg;8;;;;0;;;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Rope Face Pull";1;10;kg;12;;;;0;"";;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Rope Face Pull";2;12.5;kg;12;;;;0;;;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Rope Face Pull";3;15;kg;8;;;;0;;;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Bicep Curl (Dumbbell)";1;10;kg;16;;;;0;"";;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Bicep Curl (Dumbbell)";2;12;kg;12;;;;0;;;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Bicep Curl (Dumbbell)";3;14;kg;10;;;;0;;;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Hammer Curl (Dumbbell)";1;12;kg;16;;;;0;"";;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Hammer Curl (Dumbbell)";2;12;kg;12;;;;0;;;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Hammer Curl (Dumbbell)";3;14;kg;10;;;;0;;;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Preacher Curl (Barbell)";1;5;kg;8;;;;0;"";;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Preacher Curl (Barbell)";2;5;kg;8;;;;0;;;23m
2022-06-22 09:06:39;"Solinca Back Bicep";"Preacher Curl (Barbell)";3;5;kg;8;;;;0;;;23m
2022-06-22 19:14:49;"Cardio";"Cycling (Indoor)";1;;;;;;km;2700;"";"";1h 14m
2022-06-22 19:14:49;"Cardio";"Swimming";1;;;;;;km;1800;"";;1h 14m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Incline Bench Press (Dumbbell)";1;18;kg;10;;;;0;"";"";1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Incline Bench Press (Dumbbell)";2;18;kg;10;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Incline Bench Press (Dumbbell)";3;18;kg;10;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Chest Fly (Dumbbell)";1;12;kg;10;;;;0;"";;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Chest Fly (Dumbbell)";2;12;kg;10;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Chest Fly (Dumbbell)";3;14;kg;10;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Chest Dip (Assisted)";1;49;kg;12;;;;0;"";;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Chest Dip (Assisted)";2;42;kg;12;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Chest Dip (Assisted)";3;42;kg;12;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Seated Overhead Press (Dumbbell)";1;8;kg;12;;;;0;"";;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Seated Overhead Press (Dumbbell)";2;10;kg;12;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Seated Overhead Press (Dumbbell)";3;15;kg;8;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Lateral Raise (Dumbbell)";1;4;kg;12;;;;0;"";;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Lateral Raise (Dumbbell)";2;5;kg;12;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Lateral Raise (Dumbbell)";3;5;kg;10;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Triceps Pushdown (Cable - Straight Bar)";1;15;kg;12;;;;0;"";;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Triceps Pushdown (Cable - Straight Bar)";2;20;kg;12;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Triceps Pushdown (Cable - Straight Bar)";3;20;kg;10;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Triceps Extension (Dumbbell)";1;5;kg;8;;;;0;"";;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Triceps Extension (Dumbbell)";2;7.5;kg;5;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Triceps Extension (Dumbbell)";3;5;kg;8;;;;0;;;1h 38m
2022-06-24 15:50:18;"Solinca Chest Tricep";"Triceps Extension (Dumbbell)";4;5;kg;8;;;;0;;;1h 38m
